交易证券,交收日期,摘要,发生金额,成交数量,成交价格,资金余额,货币代码,委托日期,结算汇率,融资账户
廊坊发展  600149,2013-02-08,证券买入,-84056.4,10000,8.4,90012.25,人民币,20130208,-,
辽宁成大  600739,2013-02-08,证券买入,-85054.0,5000,17.0,174068.65,人民币,20130208,-,
廊坊发展  600149,2013-02-08,证券买入,-84716.8,10000,8.466,259122.65,人民币,20130208,-,
廊坊发展  600149,2013-02-08,证券买入,-168713.16,20000,8.43,399025.54,人民币,20130208,-,
辽宁成大  600739,2013-02-08,证券买入,-88352.1,5200,16.98,1660.15,人民币,20130208,-,
辽宁成大  600739,2013-02-08,证券买入,-170608.3,10000,17.05,567738.7,人民币,20130208,-,
辽宁成大  600739,2013-02-28,证券买入,-100675.15,6300,15.97,985.0,人民币,20130228,-,
-  -,2013-02-28,银行转证券,100000.0,0,0.0,101660.15,人民币,20130228,-,
廊坊发展  600149,2013-03-12,证券买入,-67641.72,8600,7.86,269.62,人民币,20130312,-,
ST东盛  600771,2013-03-12,证券卖出,66926.34,4999,13.41,67911.34,人民币,20130312,-,
-  -,2013-03-21,利息归本,180.49,0,0.0,450.11,人民币,20130321,-,
-  -,2013-03-21,利息归本,0.02,0,0.0,197.54,美元,20130321,-,
廊坊发展  600149,2013-05-16,证券买入,-197078.01,26400,7.46,3147.6,人民币,20130516,-,
恒生电子  600570,2013-05-16,证券卖出,196925.4,15000,13.15,200225.61,人民币,20130516,-,
恒生电子  600570,2013-05-16,红利入账,2850.1,30001,0.0,3300.21,人民币,0,-,
-600570,2013-05-17,红利税补扣,-75.0,0,0.0,3072.59,人民币,20130517,-,
-600570,2013-05-17,红利税补扣,-0.01,0,0.0,3147.59,人民币,20130517,-,
东方通信  600776,2013-05-20,证券买入,-207477.04,39700,5.222,308.47,人民币,20130520,-,
恒生电子  600570,2013-05-20,证券卖出,204712.92,15000,13.67,207785.51,人民币,20130520,-,
东方通信  600776,2013-05-21,证券买入,-111652.36,20700,5.39,385.81,人民币,20130521,-,
东方通信  600776,2013-05-21,证券买入,-111652.36,20700,5.39,112038.17,人民币,20130521,-,
-600570,2013-05-21,红利税补扣,-75.0,0,0.0,233.47,人民币,20130521,-,
中海集运  601866,2013-05-21,证券卖出,223457.06,99500,2.25,223690.53,人民币,20130521,-,
廊坊发展  600149,2013-05-29,证券卖出,204157.81,25000,8.18,204543.62,人民币,20130529,-,
辽宁成大  600739,2013-05-30,证券买入,-156199.66,10000,15.61,70641.35,人民币,20130530,-,
东方通信  600776,2013-05-30,证券卖出,226560.93,40599,5.59,226841.01,人民币,20130530,-,
东盛科技  600771,2013-05-30,证券买入,-212465.94,10900,19.48,280.08,人民币,20130530,-,
东盛科技  600771,2013-05-30,证券买入,-15505.78,800,19.37,212746.02,人民币,20130530,-,
东方通信  600776,2013-05-30,证券卖出,227221.51,40500,5.62,228251.8,人民币,20130530,-,
东盛科技  600771,2013-05-30,证券买入,-203513.33,10500,19.37,1030.29,人民币,20130530,-,
辽宁成大  600739,2013-05-30,证券买入,-68984.06,4500,15.32,1657.29,人民币,20130530,-,
陆家Ｂ股  900932,2013-06-06,红利入帐0,228.52,9200,0.025,426.06,美元,20130606,-,
东盛科技  600771,2013-06-14,证券买入,-165491.45,8700,19.01,679.5,人民币,20130614,-,
廊坊发展  600149,2013-06-14,证券买入,-164462.99,22300,7.37,166170.95,人民币,20130614,-,
中海集运  601866,2013-06-14,证券卖出,328976.65,160000,2.06,330633.94,人民币,20130614,-,
-  -,2013-06-21,利息归本,0.03,0,0.0,426.09,美元,20130621,-,
-  -,2013-06-21,利息归本,2.69,0,0.0,682.19,人民币,20130621,-,
东盛科技  600771,2013-06-24,证券买入,-55773.3,3100,17.98,1012.44,人民币,20130624,-,
东盛科技  600771,2013-06-24,证券买入,-89806.85,5000,17.95,56785.74,人民币,20130624,-,
东盛科技  600771,2013-06-24,证券买入,-94830.1,5400,17.55,146592.59,人民币,20130624,-,
廊坊发展  600149,2013-06-24,证券卖出,240740.5,36100,6.68,241422.69,人民币,20130624,-,
廊坊发展  600149,2013-06-28,证券买入,-96216.69,15000,6.41,111.75,人民币,20130628,-,
东盛科技  600771,2013-06-28,证券卖出,95316.0,5400,17.68,96328.44,人民币,20130628,-,
廊坊发展  600149,2013-07-03,证券买入,-88609.59,14100,6.28,442.63,人民币,20130703,-,
廊坊发展  600149,2013-07-03,证券买入,-88609.59,14100,6.28,89052.22,人民币,20130703,-,
东盛科技  600771,2013-07-03,证券卖出,177550.06,9000,19.76,177661.81,人民币,20130703,-,
东盛科技  600771,2013-07-04,证券卖出,97640.52,5000,19.56,391810.42,人民币,20130704,-,
东盛科技  600771,2013-07-04,证券卖出,97547.67,5000,19.541,294169.9,人民币,20130704,-,
东盛科技  600771,2013-07-04,证券卖出,196179.6,10000,19.65,196622.23,人民币,20130704,-,
廊坊发展  600149,2013-07-05,证券买入,-69690.15,10600,6.57,199101.11,人民币,20130705,-,
辽宁成大  600739,2013-07-05,证券买入,-123019.16,9000,13.66,268791.26,人民币,20130705,-,
恒生电子  600570,2013-07-08,证券买入,-267036.6,20800,12.83,956.73,人民币,20130708,-,
辽宁成大  600739,2013-07-08,证券买入,-129583.7,10000,12.95,267993.33,人民币,20130708,-,
东盛科技  600771,2013-07-08,证券卖出,198475.92,10000,19.88,397577.03,人民币,20130708,-,
恒生电子  600570,2013-07-09,证券卖出,129870.86,10000,13.009,271104.29,人民币,20130709,-,
恒生电子  600570,2013-07-09,证券卖出,140276.7,10800,13.01,141233.43,人民币,20130709,-,
辽宁成大  600739,2013-07-10,证券买入,-270358.29,20300,13.31,745.99,人民币,20130710,-,
-600570,2013-07-10,红利税补扣,-0.01,0,0.0,271104.28,人民币,20130710,-,
廊坊发展  600149,2013-07-11,证券买入,-279834.87,41800,6.69,51.84,人民币,20130711,-,
东方通信  600776,2013-07-11,红利入账,0.08,1,0.0,746.07,人民币,0,-,
辽宁成大  600739,2013-07-11,证券卖出,279140.64,20000,13.98,279886.71,人民币,20130711,-,
-  -,2013-07-15,证券转银行,-426.0,0,0.0,0.09,美元,20130715,-,
辽宁成大  600739,2013-08-13,证券卖出,182939.62,12000,15.27,182991.46,人民币,20130813,-,
中海集运  601866,2013-08-13,证券买入,-182873.17,90900,2.01,118.29,人民币,20130813,-,
中海集运  601866,2013-08-29,证券买入,-149986.23,67200,2.23,145.83,人民币,20130829,-,
中海集运  601866,2013-08-29,证券买入,-149986.23,67200,2.23,150132.06,人民币,20130829,-,
-  -,2013-08-29,银行转证券,300000.0,0,0.0,300118.29,人民币,20130829,-,
中海集运  601866,2013-08-30,证券卖出,303919.08,125301,2.43,304064.91,人民币,20130830,-,
中海集运  601866,2013-08-30,证券买入,-303991.46,128700,2.36,73.45,人民币,20130830,-,
中海集运  601866,2013-09-06,证券卖出,187867.14,76200,2.47,187940.59,人民币,20130906,-,
-  -,2013-09-09,证券转银行,-180000.0,0,0.0,7940.59,人民币,20130909,-,
廊坊发展  600149,2013-09-09,证券卖出,239109.04,32900,7.28,453936.29,人民币,20130909,-,
廊坊发展  600149,2013-09-09,证券买入,-319221.42,41700,7.65,134714.87,人民币,20130909,-,
中海集运  601866,2013-09-09,证券卖出,206886.66,76200,2.72,214827.25,人民币,20130909,-,
-  -,2013-09-10,证券转银行,-120000.0,0,0.0,14714.87,人民币,20130910,-,
中海集运  601866,2013-09-10,证券卖出,228484.98,76299,3.0,243199.85,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,84446.3,10600,7.98,327646.15,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,78663.92,10000,7.88,406310.07,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,78667.92,10000,7.88,563446.23,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,78368.39,10000,7.85,641814.62,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,154140.95,20000,7.72,795955.57,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,153967.22,20000,7.711,949922.79,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,127937.0,16600,7.72,1077859.79,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,129041.17,16700,7.74,1206900.96,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,129033.44,16699,7.74,1335934.4,人民币,20130910,-,
海信电器  600060,2013-09-10,证券买入,-266516.67,23100,11.53,1069417.73,人民币,20130910,-,
廊坊发展  600149,2013-09-10,证券卖出,78468.24,10000,7.86,484778.31,人民币,20130910,-,
海陆重工  002255,2013-09-11,证券买入,-213157.82,13500,15.78,856259.91,人民币,20130911,-,
海信电器  600060,2013-09-11,证券买入,-170631.13,14700,11.6,685628.78,人民币,20130911,-,
-  -,2013-09-12,证券转银行,-490000.0,0,0.0,85628.78,人民币,20130912,-,
-  -,2013-09-12,证券转银行,-10000.0,0,0.0,575628.78,人民币,20130912,-,
-  -,2013-09-12,证券转银行,-100000.0,0,0.0,585628.78,人民币,20130912,-,
辽宁成大  600739,2013-09-13,证券卖出,268430.15,16100,16.7,354058.93,人民币,20130913,-,
海信电器  600060,2013-09-13,证券买入,-176232.61,14900,11.82,177826.32,人民币,20130913,-,
辽宁成大  600739,2013-09-13,证券买入,-176708.32,10600,16.66,1118.0,人民币,20130913,-,
-  -,2013-09-16,银行转证券,300000.0,0,0.0,301118.0,人民币,20130916,-,
-  -,2013-09-16,银行转证券,200000.0,0,0.0,501118.0,人民币,20130916,-,
辽宁成大  600739,2013-09-16,证券买入,-300634.73,19100,15.73,200483.27,人民币,20130916,-,
海信电器  600060,2013-09-17,证券买入,-199890.42,17600,11.35,592.85,人民币,20130917,-,
-  -,2013-09-23,利息归本,0.01,0,0.0,0.1,美元,20130923,-,
-  -,2013-09-23,利息归本,39.87,0,0.0,632.72,人民币,20130923,-,
海信电器  600060,2013-09-24,证券卖出,147724.87,12300,12.03,148357.59,人民币,20130924,-,
-  -,2013-09-25,证券转银行,-147998.98,0,0.0,358.61,人民币,20130925,-,
辽宁成大  600739,2013-09-26,证券卖出,159538.32,10000,15.98,159896.93,人民币,20130926,-,
辽宁成大  600739,2013-09-26,证券卖出,189850.6,11900,15.98,349747.53,人民币,20130926,-,
海陆重工  002255,2013-09-26,证券买入,-53292.58,3606,14.77,296454.95,人民币,20130926,-,
海陆重工  002255,2013-09-26,证券买入,-97738.61,6600,14.8,198716.34,人民币,20130926,-,
-  -,2013-09-27,证券转银行,-2001.02,0,0.0,196715.32,人民币,20130927,-,
-  -,2013-09-27,证券转银行,-50000.0,0,0.0,146715.32,人民币,20130927,-,
海陆重工  002255,2013-09-27,证券买入,-103662.16,7000,14.8,43053.16,人民币,20130927,-,
海信电器  600060,2013-09-30,证券卖出,340476.94,29000,11.76,383530.1,人民币,20130930,-,
海陆重工  002255,2013-10-08,证券卖出,154791.94,10200,15.2,538322.04,人民币,20131008,-,
海信电器  600060,2013-10-09,证券卖出,166884.14,14000,11.94,705206.18,人民币,20131009,-,
海信电器  600060,2013-10-10,证券卖出,192869.02,14999,12.88,898075.2,人民币,20131010,-,
齐翔腾达  002408,2013-10-10,证券买入,-138583.1,10000,13.85,759492.1,人民币,20131010,-,
齐翔腾达  002408,2013-10-10,证券买入,-69291.55,5000,13.85,690200.55,人民币,20131010,-,
海信电器  600060,2013-10-11,证券买入,-187021.14,15000,12.46,633028.06,人民币,20131011,-,
辽宁成大  600739,2013-10-11,证券买入,-105847.07,6000,17.63,527180.99,人民币,20131011,-,
海陆重工  002255,2013-10-11,证券卖出,183545.86,12000,15.32,710726.85,人民币,20131011,-,
南 玻Ａ  000012,2013-10-11,证券买入,-181708.96,20000,9.08,529017.89,人民币,20131011,-,
海陆重工  002255,2013-10-11,证券卖出,129848.65,8506,15.29,820049.2,人民币,20131011,-,
南 玻Ａ  000012,2013-10-14,证券买入,-93717.2,10000,9.366,771477.96,人民币,20131014,-,
辽宁成大  600739,2013-10-14,证券卖出,106026.48,6000,17.7,955273.37,人民币,20131014,-,
海信电器  600060,2013-10-14,证券买入,-90078.21,7000,12.86,865195.16,人民币,20131014,-,
辽宁成大  600739,2013-10-14,证券卖出,107583.98,6000,17.96,636601.87,人民币,20131014,-,
齐翔腾达  002408,2013-10-14,证券卖出,212645.02,14999,14.2,849246.89,人民币,20131014,-,
辽宁成大  600739,2013-10-16,证券买入,-75641.94,4300,17.58,311817.85,人民币,20131016,-,
辽宁成大  600739,2013-10-16,证券买入,-384018.17,21500,17.85,387459.79,人民币,20131016,-,
海信电器  600060,2013-10-17,证券买入,-94621.54,8000,11.82,217196.31,人民币,20131017,-,
海信电器  600060,2013-10-18,证券卖出,347125.68,30000,11.59,564321.99,人民币,20131018,-,
南 玻Ａ  000012,2013-10-21,证券买入,-563748.05,54700,10.3,573.94,人民币,20131021,-,
辽宁成大  600739,2013-10-30,证券卖出,355019.04,20000,17.78,355592.98,人民币,20131030,-,
长江电力  600900,2013-10-30,证券买入,-355025.27,54000,6.57,567.71,人民币,20131030,-,
-  -,2013-10-30,三方券商签约划入,0.0,0,0.0,0.0,人民币,20131030,-,是
-  -,2013-10-30,三方券商签约划出,0.0,0,0.0,0.0,人民币,20131030,-,是
东方通信  600776,2013-10-31,证券卖出,0.17,1,5.18,715846.51,人民币,20131031,-,
海信电器  600060,2013-10-31,证券卖出,6.5,1,11.51,715812.51,人民币,20131031,-,
辽宁成大  600739,2013-10-31,证券卖出,715229.88,39800,18.0,715797.59,人民币,20131031,-,
齐翔腾达  002408,2013-10-31,证券卖出,8.42,1,13.43,715806.01,人民币,20131031,-,
恒生电子  600570,2013-10-31,证券卖出,14.65,1,19.67,715827.16,人民币,20131031,-,
广誉远  600771,2013-10-31,证券卖出,19.18,1,24.2,715846.34,人民币,20131031,-,
长江电力  600900,2013-11-01,证券买入,-235242.65,36000,6.53,480603.86,人民币,20131101,-,
南 玻Ａ  000012,2013-11-13,证券买入,-480438.09,55000,8.73,165.77,人民币,20131113,-,
-  -,2013-11-15,银行转证券,88.88,0,0.0,88.88,人民币,20131115,-,是
长江电力  600900,2013-11-28,证券卖出,593894.15,90000,6.61,594059.92,人民币,20131128,-,
南 玻Ａ  000012,2013-11-28,证券卖出,359106.51,39700,9.06,953166.43,人民币,20131128,-,
中海集运  601866,2013-11-29,证券买入,-267220.2,100000,2.67,685946.23,人民币,20131129,-,
南 玻Ａ  000012,2013-12-02,证券买入,-177866.66,20200,8.8,655.37,人民币,20131202,-,
中海集运  601866,2013-12-02,证券买入,-249209.4,100000,2.49,178522.03,人民币,20131202,-,
中海集运  601866,2013-12-02,证券买入,-258214.8,100000,2.58,427731.43,人民币,20131202,-,
长江电力  600900,2013-12-04,证券买入,-225251.4,33900,6.64,226844.42,人民币,20131204,-,
中海集运  601866,2013-12-04,证券卖出,267511.2,100000,2.68,452095.82,人民币,20131204,-,
南 玻Ａ  000012,2013-12-04,证券卖出,183929.25,20200,9.12,184584.62,人民币,20131204,-,
长江电力  600900,2013-12-05,证券买入,-224874.29,34100,6.59,1970.13,人民币,20131205,-,
南 玻Ａ  000012,2013-12-11,证券买入,-224918.87,25200,8.92,456.85,人民币,20131211,-,
中海集运  601866,2013-12-11,证券买入,-225314.44,85600,2.63,225375.72,人民币,20131211,-,
长江电力  600900,2013-12-11,证券卖出,448720.03,68000,6.61,450690.16,人民币,20131211,-,
中海集运  601866,2013-12-13,证券卖出,271504.8,100000,2.72,271961.65,人民币,20131213,-,
中海集运  601866,2013-12-16,证券买入,-271801.85,106500,2.55,159.8,人民币,20131216,-,
-  -,2013-12-23,利息归本,185.75,0,0.0,345.55,人民币,20131223,-,
-  -,2013-12-23,利息归本,0.03,0,0.0,88.91,人民币,20131223,-,是
南 玻Ａ  000012,2013-12-27,股份转出,0.0,80000,0.0,345.55,人民币,20131227,-,
南 玻Ａ  000012,2013-12-27,担保品划入,0.0,80000,0.0,88.91,人民币,20131227,-,是
-12,2014-01-10,资金自动还融资,-88.91,0,0.0,0.0,人民币,0,-,是
南 玻Ａ  000012,2014-01-10,融资借款,361902.5,0,0.0,88.91,人民币,20140110,-,是
南 玻Ａ  000012,2014-01-10,融资开仓,-361902.5,50000,7.22,88.91,人民币,20140110,-,是
-12,2014-01-14,资金自动还融资,-361813.59,0,0.0,13866.92,人民币,0,-,是
南 玻Ａ  000012,2014-01-14,证券卖出,375680.51,50000,7.54,375680.51,人民币,20140114,-,是
-601866,2014-01-16,资金自动还融资,-13866.92,0,0.0,0.0,人民币,0,-,是
中海集运  601866,2014-01-16,融资借款,357788.0,0,0.0,13866.92,人民币,20140116,-,是
中海集运  601866,2014-01-16,融资开仓,-357788.0,160000,2.23,13866.92,人民币,20140116,-,是
-601866,2014-01-21,自有资金还融资,-200000.0,0,0.0,0.0,人民币,20140116,-,是
-  -,2014-01-21,银行转证券,200000.0,0,0.0,200000.0,人民币,20140121,-,是
南 玻Ａ  000012,2014-01-22,融资借款,196239.38,0,0.0,0.0,人民币,20140122,-,是
南 玻Ａ  000012,2014-01-22,融资开仓,-196239.38,25000,7.83,0.0,人民币,20140122,-,是
中海集运  601866,2014-01-24,证券卖出,185704.73,81400,2.29,185704.73,人民币,20140124,-,是
-601866,2014-01-24,资金自动还融资,-143921.08,0,0.0,41783.65,人民币,0,-,是
-12,2014-01-24,资金自动还融资,-41783.65,0,0.0,0.0,人民币,0,-,是
-12,2014-01-29,融资还款,-140556.32,0,0.0,0.0,人民币,0,-,是
南 玻Ａ  000012,2014-01-29,融资平仓,140556.32,17500,8.06,140556.32,人民币,20140129,-,是
-12,2014-01-30,融资还款,-13899.41,0,0.0,6030.59,人民币,0,-,是
南 玻Ａ  000012,2014-01-30,融资平仓,19930.0,2500,8.0,19930.0,人民币,20140130,-,是
-  -,2014-02-07,融资利息,-1141.29,0,0.0,4889.3,人民币,0,-,是
中海集运  601866,2014-02-10,股份转入,0.0,78600,0.0,345.55,人民币,20140210,-,
南 玻Ａ  000012,2014-02-10,股份转入,0.0,5000,0.0,345.55,人民币,20140210,-,
南 玻Ａ  000012,2014-02-10,担保品划出,0.0,5000,0.0,4889.3,人民币,20140210,-,是
中海集运  601866,2014-02-10,担保品划出,0.0,78600,0.0,4889.3,人民币,20140210,-,是
中海集运  601866,2014-02-11,证券卖出,161603.83,70701,2.29,161949.38,人民币,20140211,-,
南 玻Ａ  000012,2014-02-13,证券买入,-161831.04,19300,8.38,118.34,人民币,20140213,-,
南 玻Ａ  000012,2014-02-18,证券卖出,84764.16,10000,8.49,84882.5,人民币,20140218,-,
南 玻Ａ  000012,2014-02-18,证券卖出,4971.02,586,8.5,89853.52,人民币,20140218,-,
中海集运  601866,2014-02-18,证券卖出,18285.89,8000,2.29,108139.41,人民币,20140218,-,
南 玻Ａ  000012,2014-02-18,证券卖出,108819.77,12914,8.44,216959.18,人民币,20140218,-,
金天利01  205001,2014-02-19,专项融券回购(日),-120000.0,1200,2.65,1848.48,人民币,20140219,-,
金天利01  205001,2014-02-19,专项融券回购(日),-100000.0,1000,2.65,121848.48,人民币,20140219,-,
-  -,2014-02-19,银行转证券,200000.0,0,0.0,221848.48,人民币,20140219,-,
-  -,2014-02-19,证券转银行,-200000.0,0,0.0,16959.18,人民币,20140219,-,
-  -,2014-02-19,银行转证券,4889.3,0,0.0,21848.48,人民币,20140219,-,
-  -,2014-02-19,证券转银行,-4889.3,0,0.0,0.0,人民币,20140219,-,是
金天利01  205001,2014-02-20,专项融券购回(日),100007.26,1000,2.65,101855.74,人民币,20140219,-,
金天利01  205001,2014-02-20,专项融券购回(日),120008.71,1200,2.65,221864.45,人民币,20140219,-,
金天利01  205001,2014-02-20,专项融券回购续约,-100000.0,1000,2.5,121864.45,人民币,20140220,-,
